45.0952483,45.2488521,60.0,0.01639344262295082,0.011627906976744186,0.014407868429934242
45.3546299,46.2302255,57.0,0.017241379310344827,0.013513513513513514,0.015607762047917728
46.2306976,47.0546808,57.0,0.017241379310344827,0.013513513513513514,0.015620266069111136
47.0552345,47.8622588,56.0,0.017543859649122806,0.013888888888888888,0.01575577890154963
47.862732,48.827172,56.0,0.017543859649122806,0.014084507042253521,0.015513830857191754
48.827647,49.6621044,56.0,0.017543859649122806,0.013888888888888888,0.015403658029967949
49.6625721,50.5185828,56.0,0.017543859649122806,0.011764705882352941,0.015416289264943442
50.5190553,51.4314551,56.0,0.017543859649122806,0.011904761904761904,0.014805759909202984
51.4319245,52.258937,56.0,0.017543859649122806,0.010869565217391304,0.014890870503149193
52.2594459,53.3022049,56.0,0.017543859649122806,0.01282051282051282,0.015052936321882367
53.3026802,54.2298872,56.0,0.017543859649122806,0.013333333333333334,0.015478910434068257
54.2304853,55.0590578,56.0,0.017543859649122806,0.013888888888888888,0.015422346790138094
55.0595354,55.6836355,55.0,0.017857142857142856,0.014492753623188406,0.015967846064522073
