24.9993273,25.3462921,61.0,0.016129032258064516,0.011627906976744186,0.014546601318502212
25.5807018,26.8809885,58.0,0.01694915254237288,0.014492753623188406,0.01597896444223791
26.8813968,28.0944231,58.0,0.01694915254237288,0.015384615384615385,0.016162299969517922
28.095034,30.1036921,58.0,0.01694915254237288,0.015625,0.01638977494281779
30.1041347,32.147761,56.0,0.017543859649122806,0.015625,0.01669634447765944
32.1482098,33.7284374,56.0,0.017543859649122806,0.015873015873015872,0.016817277968195682
33.7288972,35.8897861,56.0,0.017543859649122806,0.016129032258064516,0.0168566581111978
35.8902275,36.4190391,55.0,0.017857142857142856,0.016129032258064516,0.016967509705312286
