34.6960696,35.1218107,26.0,0.037037037037037035,0.03333333333333333,0.034643769385148696
35.1265905,36.4143553,25.0,0.038461538461538464,0.03225806451612903,0.034833644808617
36.4148153,37.6717756,25.0,0.038461538461538464,0.03125,0.035140127518116945
37.6722653,39.0240325,25.0,0.038461538461538464,0.03225806451612903,0.03494603849164472
39.0244878,40.3734802,25.0,0.038461538461538464,0.03125,0.03449548799416707
40.373942,41.5812752,24.0,0.04,0.03125,0.03417342277721865
41.5817265,42.9351177,24.0,0.04,0.03225806451612903,0.0344417930563648
42.9356096,44.2462376,24.0,0.04,0.03125,0.034468989279681714
44.2466937,45.4878716,24.0,0.04,0.030303030303030304,0.03515557752098352
45.4884382,46.8411086,24.0,0.04,0.03225806451612903,0.036098871445367546
46.8415566,48.3206943,24.0,0.04,0.03225806451612903,0.035540953793456564
48.3211751,49.6127946,24.0,0.04,0.03225806451612903,0.03543775270582834
49.6132499,50.9754631,24.0,0.04,0.03125,0.03595978151797117
50.9759174,52.0341885,24.0,0.04,0.03333333333333333,0.035700124907021465
52.0346398,53.1850413,24.0,0.04,0.03125,0.03670109767308043
53.1854861,54.2031488,24.0,0.04,0.03333333333333333,0.03649931932690552
54.2035991,55.4526659,24.0,0.04,0.03333333333333333,0.03682658274037584
55.4531313,56.4342455,24.0,0.04,0.03333333333333333,0.03681746031746032
56.435173,57.8507745,24.0,0.04,0.03333333333333333,0.03612141944900565
57.8512288,59.0786048,24.0,0.04,0.034482758620689655,0.03718543780612745
59.0790604,60.4087233,24.0,0.04,0.03225806451612903,0.03529419225359158
60.4091811,61.6808624,24.0,0.04,0.03225806451612903,0.035643978318060626
61.6813231,63.0927872,24.0,0.04,0.03333333333333333,0.03573928115307425
63.0932495,64.4013202,24.0,0.04,0.03333333333333333,0.03612240186378117
64.4017706,65.7922466,24.0,0.04,0.03225806451612903,0.03546461043179619
65.7927023,67.0607207,24.0,0.04,0.03225806451612903,0.03535745433242652
67.0611728,68.4782912,24.0,0.04,0.03125,0.035918758683844886
68.4787469,69.8355275,24.0,0.04,0.03225806451612903,0.03608067572027527
69.8359834,71.0985591,24.0,0.04,0.03125,0.036131208595404925
71.0990101,72.5175837,24.0,0.04,0.030303030303030304,0.03536468074267018
72.5180475,73.7219344,24.0,0.04,0.03333333333333333,0.03606281139039759
73.7223876,74.988374,24.0,0.04,0.03125,0.03676108111237421
74.988826,76.2219896,24.0,0.04,0.03333333333333333,0.03638686792135067
76.222441,77.5924173,24.0,0.04,0.034482758620689655,0.0364500371914165
77.5928977,78.765465,24.0,0.04,0.03333333333333333,0.03640221464359396
78.76592,80.0839,24.0,0.04,0.034482758620689655,0.03766471587161242
80.084353,81.1511312,24.0,0.04,0.034482758620689655,0.03678747561506182
81.1515818,82.3599486,24.0,0.04,0.03225806451612903,0.03698702080682058
82.3604023,83.5796941,24.0,0.04,0.03225806451612903,0.03608498861168494
83.5801528,84.7980081,24.0,0.04,0.03333333333333333,0.03609813621882588
84.7984624,86.1105378,24.0,0.04,0.03333333333333333,0.03590770914908845
86.1109956,87.3208023,24.0,0.04,0.03333333333333333,0.03610163080852735
87.3212603,88.5748211,24.0,0.04,0.034482758620689655,0.03642670484049794
88.575604,89.8323667,24.0,0.04,0.03125,0.035357520911400216
89.8328237,91.0458184,24.0,0.04,0.03125,0.034688352850338375
91.04628,92.2489687,24.0,0.04,0.03225806451612903,0.0363357105959998
92.2494303,93.459567,24.0,0.04,0.03225806451612903,0.03630335836453746
93.4600203,94.6979306,24.0,0.04,0.03225806451612903,0.036008924355420455
94.698385,96.0398655,24.0,0.04,0.03225806451612903,0.03654233347503647
96.0403162,97.3337598,24.0,0.04,0.030303030303030304,0.035652445734342286
97.3342225,98.520573,24.0,0.04,0.030303030303030304,0.03584490613668868
98.5210323,99.9335697,24.0,0.04,0.03125,0.03580786080653989
99.9340247,101.154579,24.0,0.04,0.03333333333333333,0.03527312534209086
101.155125,102.3066487,24.0,0.04,0.03333333333333333,0.0352028826856413
102.307106,103.3644466,24.0,0.04,0.03225806451612903,0.036321217261706694
